client_id,target
test_Client_0,0.05483131786018028
test_Client_1,0.06924988330070632
test_Client_10,0.05474262707135856
test_Client_100,0.04131732332436368
test_Client_1000,0.05193655602977227
test_Client_10000,0.05464568541991798
test_Client_10001,0.05517661340209807
test_Client_10002,0.061931933368354314
test_Client_10003,0.05460508049947458
test_Client_10004,0.06193291078556799
test_Client_10005,0.05464568541991798
test_Client_10006,0.05189430532091024
test_Client_10007,0.06202619553033998
test_Client_10008,0.05193655602977227
test_Client_10009,0.06224871400362994
test_Client_1001,0.05475773821636711
test_Client_10010,0.062319817583690984
test_Client_10011,0.04144466004972285
test_Client_10012,0.051844431747128696
test_Client_10013,0.04144466004972285
test_Client_10014,0.062168452391685426
test_Client_10015,0.06193291078556799
test_Client_10016,0.06214615078045327
test_Client_10017,0.04141079276096015
test_Client_10018,0.05179930711537007
test_Client_10019,0.062163585739411144
test_Client_1002,0.04137080825625652
test_Client_10020,0.05466931332377077
test_Client_10021,0.062055485706604886
test_Client_10022,0.04204078422027986
test_Client_10023,0.062120641825480265
test_Client_10024,0.04141079276096015
test_Client_10025,0.06165355342846784
test_Client_10026,0.06213334479823827
test_Client_10027,0.061688661021914996
test_Client_10028,0.06195521239680015
test_Client_10029,0.06193291078556799
test_Client_1003,0.04270474680586223
test_Client_10030,0.04449033797461666
test_Client_10031,0.0553207419314867
test_Client_10032,0.04229144770790105
test_Client_10033,0.0627369640802602
test_Client_10034,0.04263447198925682
test_Client_10035,0.05535039037695483
test_Client_10036,0.0628238024348206
test_Client_10037,0.06253980567305285
test_Client_10038,0.04448599521218693
test_Client_10039,0.0555122595245542
test_Client_1004,0.06270528873860778
test_Client_10040,0.04174408367206258
test_Client_10041,0.06744504538828197
test_Client_10042,0.06215118142832554
test_Client_10043,0.05511350416737689
test_Client_10044,0.05560598448872641
test_Client_10045,0.04408763405494439
test_Client_10046,0.0560827776192598
test_Client_10047,0.06922105204928716
test_Client_10048,0.04483274706707745
test_Client_10049,0.06308460777229821
test_Client_1005,0.053450983321028205
test_Client_10050,0.040734891435233095
test_Client_10051,0.062173499639058216
test_Client_10052,0.054234647503251764
test_Client_10053,0.06239297288607789
test_Client_10054,0.055136308784795855
test_Client_10055,0.053808886276632446
test_Client_10056,0.06916341072530666
test_Client_10057,0.042587460052430415
test_Client_10058,0.0540257739262936
test_Client_10059,0.0690562024563412
test_Client_1006,0.06184910000664374
test_Client_10060,0.06916259004365045
test_Client_10061,0.062003511335929254
test_Client_10062,0.062184701507886936
test_Client_10063,0.06241175697152041
test_Client_10064,0.05240211287262269
test_Client_10065,0.05154091541357994
test_Client_10066,0.062184701507886936
test_Client_10067,0.05102005460442955
test_Client_10068,0.061568599582274015
test_Client_10069,0.051959311962900386
test_Client_1007,0.061724399958083355
test_Client_10070,0.068474168864771
test_Client_10071,0.04084973046424205
test_Client_10072,0.0621086713151772
test_Client_10073,0.041455724424703785
test_Client_10074,0.04187143456220707
test_Client_10075,0.06205684818733694
test_Client_10076,0.06204671592764522
test_Client_10077,0.05225463430851119
test_Client_10078,0.0540277670197656
test_Client_10079,0.06199513270132008
test_Client_1008,0.05498974986392728
test_Client_10080,0.061937928429442624
test_Client_10081,0.06216544623008025
test_Client_10082,0.05228892943063805
test_Client_10083,0.041834594707827036
test_Client_10084,0.052089097343869885
test_Client_10085,0.0617376473158195
test_Client_10086,0.06186187689318491
test_Client_10087,0.04217055386382815
test_Client_10088,0.042238452581593706
test_Client_10089,0.06255674360049449
test_Client_1009,0.061439039989286605
test_Client_10090,0.055251073646208355
test_Client_10091,0.0683768925572223
test_Client_10092,0.05545442900890432
test_Client_10093,0.05132884459887165
test_Client_10094,0.042249140522369284
test_Client_10095,0.062031880163805266
test_Client_10096,0.06201240028166096
test_Client_10097,0.053944826763038224
test_Client_10098,0.04217055386382815
test_Client_10099,0.0540277670197656
test_Client_101,0.062069654169551944
test_Client_1010,0.062219306082840174
test_Client_10100,0.062061184827373696
test_Client_10101,0.05536015677221541
test_Client_10102,0.04286383954666895
test_Client_10103,0.06182261428222989
test_Client_10104,0.061924383385136166
test_Client_10105,0.054254291668214695
test_Client_10106,0.04279527278414151
test_Client_10107,0.041170631758484316
test_Client_10108,0.04216166713062746
test_Client_10109,0.0544211689011799
test_Client_1011,0.062434982780690984
test_Client_10110,0.05165154298205037
test_Client_10111,0.055058046708982816
test_Client_10112,0.061896575137698896
test_Client_10113,0.040778012428600796
test_Client_10114,0.05514291900037014
test_Client_10115,0.05157700213013515
test_Client_10116,0.062175125161015685
test_Client_10117,0.062068737573706435
test_Client_10118,0.053973754071211154
test_Client_10119,0.04140915908450827
test_Client_1012,0.0538687872065598
test_Client_10120,0.05329072626175431
test_Client_10121,0.06196662694142045
test_Client_10122,0.053852849221604084
test_Client_10123,0.05302969828840252
test_Client_10124,0.05380981835316165
test_Client_10125,0.0546981068900106
test_Client_10126,0.04131110219646702
test_Client_10127,0.05464393796565194
test_Client_10128,0.061531789990965015
test_Client_10129,0.05188505288758822
test_Client_1013,0.05404499137403524
test_Client_10130,0.041442354927325835
test_Client_10131,0.06223474242583686
test_Client_10132,0.06194426185972086
test_Client_10133,0.05376922490405933
test_Client_10134,0.05125883643598648
test_Client_10135,0.0688833963357326
test_Client_10136,0.04110276891660916
test_Client_10137,0.053943458299218795
test_Client_10138,0.054717651121826055
test_Client_10139,0.053751306891076454
test_Client_1014,0.062007849941317916
test_Client_10140,0.06162411626086769
test_Client_10141,0.0614099670512863
test_Client_10142,0.0614099670512863
test_Client_10143,0.06169533379124524
test_Client_10144,0.041442354927325835
test_Client_10145,0.04174460777339183
test_Client_10146,0.04109968809001837
test_Client_10147,0.04165959314113706
test_Client_10148,0.053858098211349785
test_Client_10149,0.04179744893678889
test_Client_1015,0.053808041717670244
test_Client_10150,0.06136777251484311
test_Client_10151,0.062159308961862614
test_Client_10152,0.055072890252515355
test_Client_10153,0.04121443973204357
test_Client_10154,0.06264007035626602
test_Client_10155,0.0547717034029778
test_Client_10156,0.055449285830389515
test_Client_10157,0.05385357283489964
test_Client_10158,0.04107262917868023
test_Client_10159,0.061815146898514244
test_Client_1016,0.06246386152706916
test_Client_10160,0.062006407060092444
test_Client_10161,0.06892991165535982
test_Client_10162,0.06217531824249952
test_Client_10163,0.06870739981398027
test_Client_10164,0.05428322668443246
test_Client_10165,0.061952814442751435
test_Client_10166,0.04104606963559454
test_Client_10167,0.05595634927494647
test_Client_10168,0.06901141065254018
test_Client_10169,0.054366825109906515
test_Client_1017,0.051597559251838496
test_Client_10170,0.04124792960247414
test_Client_10171,0.06181074545559275
test_Client_10172,0.061971075571993516
test_Client_10173,0.05194757731415484
test_Client_10174,0.06222424048452048
test_Client_10175,0.06199337718322567
test_Client_10176,0.062024531393898845
test_Client_10177,0.06923161902568302
test_Client_10178,0.041398421830985674
test_Client_10179,0.06218324408335497
test_Client_1018,0.06234059824947195
test_Client_10180,0.06220193887328832
test_Client_10181,0.06235063012314948
test_Client_10182,0.06160796440923132
test_Client_10183,0.05423541088236555
test_Client_10184,0.0616813354445859
test_Client_10185,0.05163827065890738
test_Client_10186,0.06292526588416757
test_Client_10187,0.06235642445506052
test_Client_10188,0.0557191880789795
test_Client_10189,0.04214697948360598
test_Client_1019,0.13081060903327446
test_Client_10190,0.06210132239304128
test_Client_10191,0.05414916879678791
test_Client_10192,0.06159885490788389
test_Client_10193,0.062462645816060626
test_Client_10194,0.06880712013074954
test_Client_10195,0.0528384707937884
test_Client_10196,0.061543857726496086
test_Client_10197,0.06795009227337705
test_Client_10198,0.06132978958915121
test_Client_10199,0.0555678149487093
test_Client_102,0.06407868505959362
test_Client_1020,0.05401563555213968
test_Client_10200,0.04278937315446186
test_Client_10201,0.06253990966689123
test_Client_10202,0.05520183114641985
test_Client_10203,0.05673516344957926
test_Client_10204,0.0636453747552523
test_Client_10205,0.06363417288642359
test_Client_10206,0.06237490383610852
test_Client_10207,0.05517008211686664
test_Client_10208,0.06226102907487285
test_Client_10209,0.05483713047317803
test_Client_1021,0.05545995351041693
test_Client_10210,0.05399304542731049
test_Client_10211,0.06190878546276822
test_Client_10212,0.0413881139984958
test_Client_10213,0.05139764202653681
test_Client_10214,0.06218211001470432
test_Client_10215,0.05429531902345172
test_Client_10216,0.06234748797680635
test_Client_10217,0.05399346212239167
test_Client_10218,0.061811608198368714
test_Client_10219,0.054011589628475944
test_Client_1022,0.06870729402255005
test_Client_10220,0.06186723024281459
test_Client_10221,0.06229139956813916
test_Client_10222,0.062072333219941184
test_Client_10223,0.06180313826552163
test_Client_10224,0.05396922103375037
test_Client_10225,0.07550629566388353
test_Client_10226,0.05447570953689202
test_Client_10227,0.06208629659101255
test_Client_10228,0.06861366146444517
test_Client_10229,0.041462827288435075
test_Client_1023,0.06847678302022961
test_Client_10230,0.04152334175601094
test_Client_10231,0.054011589628475944
test_Client_10232,0.04119394791028761
test_Client_10233,0.06186723024281459
test_Client_10234,0.04152334175601094
test_Client_10235,0.06202220461371958
test_Client_10236,0.06226950162883472
test_Client_10237,0.06847678302022961
test_Client_10238,0.062072333219941184
test_Client_10239,0.041310997851439685
test_Client_1024,0.06163542196902275
test_Client_10240,0.04152334175601094
test_Client_10241,0.04123268993736359
test_Client_10242,0.04123268993736359
test_Client_10243,0.05451500559834854
test_Client_10244,0.06862402827040989
test_Client_10245,0.06240262072403108
test_Client_10246,0.06208629659101255
test_Client_10247,0.05451500559834854
test_Client_10248,0.054011589628475944
test_Client_10249,0.04152334175601094
test_Client_1025,0.06160650522124212
test_Client_10250,0.04152334175601094
test_Client_10251,0.041275962811211445
test_Client_10252,0.06225417618258381
