client_id,target
test_Client_0,0.06173477556486294
test_Client_1,0.0902617413683644
test_Client_10,0.106013601591795
test_Client_100,0.032048308088490456
test_Client_1000,0.029726957177937902
test_Client_10000,0.04108468464355898
test_Client_10001,0.08840626421666545
test_Client_10002,0.05795636034750638
test_Client_10003,0.05620630362972575
test_Client_10004,0.05020049390396749
test_Client_10005,0.031730737764970735
test_Client_10006,0.055788778988507884
test_Client_10007,0.047359321787445584
test_Client_10008,0.02035646438971849
test_Client_10009,0.03426216793806048
test_Client_1001,0.02850361259804075
test_Client_10010,0.053210389948266795
test_Client_10011,0.04638254956776757
test_Client_10012,0.011846077115162649
test_Client_10013,0.035329492937231755
test_Client_10014,0.07153642935633715
test_Client_10015,0.07322068730440305
test_Client_10016,0.04463154980414406
test_Client_10017,0.05655980416636885
test_Client_10018,0.03296279506546244
test_Client_10019,0.07095619444868563
test_Client_1002,0.046399821932560814
test_Client_10020,0.05893119593847846
test_Client_10021,0.035907865369656504
test_Client_10022,0.09428971297913934
test_Client_10023,0.0560210487694413
test_Client_10024,0.04033247285465138
test_Client_10025,0.026547792304426485
test_Client_10026,0.06382060447441344
test_Client_10027,0.03607745838164588
test_Client_10028,0.05159141523939071
test_Client_10029,0.04948512048767284
test_Client_1003,0.027317907000089632
test_Client_10030,0.10097573522750353
test_Client_10031,0.15366469295234328
test_Client_10032,0.06825742656686756
test_Client_10033,0.04637181297988042
test_Client_10034,0.12885919671499435
test_Client_10035,0.030719603939231458
test_Client_10036,0.2226686751402425
test_Client_10037,0.10344751247119517
test_Client_10038,0.08228229888051103
test_Client_10039,0.0693530226972205
test_Client_1004,0.11068553661225423
test_Client_10040,0.024734284258257404
test_Client_10041,0.11098444083874978
test_Client_10042,0.05542051500364004
test_Client_10043,0.02828510390009613
test_Client_10044,0.05689438629217095
test_Client_10045,0.08794223993211983
test_Client_10046,0.06375061464804356
test_Client_10047,0.050629163022609
test_Client_10048,0.026244265359769592
test_Client_10049,0.07630516477532269
test_Client_1005,0.02355947932309516
test_Client_10050,0.012946700120997466
test_Client_10051,0.04583454440102557
test_Client_10052,0.045257991342532757
test_Client_10053,0.05395268044283951
test_Client_10054,0.07168556315601689
test_Client_10055,0.03516605477331972
test_Client_10056,0.05060878390007461
test_Client_10057,0.03896268138407522
test_Client_10058,0.05603502954608796
test_Client_10059,0.0836392706604671
test_Client_1006,0.12696375793830975
test_Client_10060,0.10363537967453099
test_Client_10061,0.05906063115236075
test_Client_10062,0.0454156055258608
test_Client_10063,0.04272277640021026
test_Client_10064,0.032293597439886405
test_Client_10065,0.011473509419525194
test_Client_10066,0.03620201987449667
test_Client_10067,0.019491905055887923
test_Client_10068,0.08504572582621381
test_Client_10069,0.031505048677544625
test_Client_1007,0.08128678671285663
test_Client_10070,0.18654736066682606
test_Client_10071,0.014108271010796515
test_Client_10072,0.058698992970870376
test_Client_10073,0.01499661250953345
test_Client_10074,0.06294070266947305
test_Client_10075,0.06863577970068638
test_Client_10076,0.038121884900854726
test_Client_10077,0.03226239817551611
test_Client_10078,0.0930403860115647
test_Client_10079,0.036927767299649084
test_Client_1008,0.0663155146132483
test_Client_10080,0.059171238974092114
test_Client_10081,0.07614400011486178
test_Client_10082,0.060033400083085
test_Client_10083,0.03956885337390428
test_Client_10084,0.025181104822531726
test_Client_10085,0.03807515541898306
test_Client_10086,0.1455327883209624
test_Client_10087,0.05987111601713561
test_Client_10088,0.02117689433503304
test_Client_10089,0.061351799928493114
test_Client_1009,0.13520461627838062
test_Client_10090,0.06851249979886892
test_Client_10091,0.13369122008856055
test_Client_10092,0.04903008896540645
test_Client_10093,0.03203535370051909
test_Client_10094,0.022130389895093635
test_Client_10095,0.03662168943417716
test_Client_10096,0.049612021768502525
test_Client_10097,0.08091986673599165
test_Client_10098,0.03087506352430572
test_Client_10099,0.04803654951779264
test_Client_101,0.05364256986238191
test_Client_1010,0.08482766106287057
test_Client_10100,0.14214461618835947
test_Client_10101,0.05273576981042188
test_Client_10102,0.04984730585951178
test_Client_10103,0.12497106194653487
test_Client_10104,0.08484490252972775
test_Client_10105,0.037424226927178776
test_Client_10106,0.023588226200903187
test_Client_10107,0.013262476163607893
test_Client_10108,0.02403867069528428
test_Client_10109,0.1900446472183957
test_Client_1011,0.04912510191430648
test_Client_10110,0.04015281141740011
test_Client_10111,0.11021000175201834
test_Client_10112,0.05063110047099311
test_Client_10113,0.011855920075586274
test_Client_10114,0.05502390651717798
test_Client_10115,0.012610491461167883
test_Client_10116,0.07063889052215344
test_Client_10117,0.08149754944325555
test_Client_10118,0.05782699379997064
test_Client_10119,0.027108527595131476
test_Client_1012,0.028308889760642185
test_Client_10120,0.08659239854855272
test_Client_10121,0.06435719880683931
test_Client_10122,0.0530587592294843
test_Client_10123,0.0590029404436549
test_Client_10124,0.024925742124139064
test_Client_10125,0.07697616348384662
test_Client_10126,0.03513057054722132
test_Client_10127,0.06975720814947572
test_Client_10128,0.03724665048641
test_Client_10129,0.021292482745008813
test_Client_1013,0.04982853799560463
test_Client_10130,0.028483553354093565
test_Client_10131,0.07834264305675
test_Client_10132,0.04741929059582622
test_Client_10133,0.012981037443643541
test_Client_10134,0.04026300965363453
test_Client_10135,0.18448456979770503
test_Client_10136,0.017450675994501716
test_Client_10137,0.0446275406342114
test_Client_10138,0.09012189707355088
test_Client_10139,0.024083817981648274
test_Client_1014,0.05073447178962281
test_Client_10140,0.07683646707479234
test_Client_10141,0.03782613864678052
test_Client_10142,0.06544422104334595
test_Client_10143,0.02340745062258527
test_Client_10144,0.051556110215060715
test_Client_10145,0.020716467888393632
test_Client_10146,0.04904764530482765
test_Client_10147,0.06944694187685911
test_Client_10148,0.020510451235241853
test_Client_10149,0.048275057466272066
test_Client_1015,0.014513498268001572
test_Client_10150,0.03443443782970549
test_Client_10151,0.04612233100232967
test_Client_10152,0.06926914163325797
test_Client_10153,0.024391509000907058
test_Client_10154,0.05134712006683506
test_Client_10155,0.06813424994993393
test_Client_10156,0.08048781855765023
test_Client_10157,0.06797919576510802
test_Client_10158,0.019029120689594732
test_Client_10159,0.06767244513379557
test_Client_1016,0.09237805517806448
test_Client_10160,0.06067132132142473
test_Client_10161,0.07696748604597478
test_Client_10162,0.10041498044806933
test_Client_10163,0.07889096233260535
test_Client_10164,0.10876879933937643
test_Client_10165,0.030238107357998225
test_Client_10166,0.010899752414326077
test_Client_10167,0.09376522103794668
test_Client_10168,0.13455397755823603
test_Client_10169,0.06483134996904694
test_Client_1017,0.08858884164896003
test_Client_10170,0.020891075653620937
test_Client_10171,0.10684272746805994
test_Client_10172,0.050252626570824445
test_Client_10173,0.022268714804440815
test_Client_10174,0.09182306732711618
test_Client_10175,0.06843946037875209
test_Client_10176,0.042146274422626216
test_Client_10177,0.19231328941699868
test_Client_10178,0.08720336928818992
test_Client_10179,0.07565548498348311
test_Client_1018,0.09210720374200222
test_Client_10180,0.04424383369692257
test_Client_10181,0.046742356342464646
test_Client_10182,0.055553776208053726
test_Client_10183,0.08619466446806238
test_Client_10184,0.05129866050858145
test_Client_10185,0.03186597265538175
test_Client_10186,0.13277779919830832
test_Client_10187,0.05790686478624287
test_Client_10188,0.08358418653948044
test_Client_10189,0.06127984537725201
test_Client_1019,0.13333333333333333
test_Client_10190,0.044480333341394666
test_Client_10191,0.0344715916152061
test_Client_10192,0.17266861201585612
test_Client_10193,0.06249811547537341
test_Client_10194,0.04710278659337186
test_Client_10195,0.017512397920048273
test_Client_10196,0.047025976465431
test_Client_10197,0.05672587349310068
test_Client_10198,0.036077945593547774
test_Client_10199,0.0656890347823186
test_Client_102,0.05011322937683055
test_Client_1020,0.18144480898202547
test_Client_10200,0.0023803751153064156
test_Client_10201,0.12727599115950092
test_Client_10202,0.043673180724573143
test_Client_10203,0.0998795546356158
test_Client_10204,0.02900230724612466
test_Client_10205,0.06739713459091838
test_Client_10206,0.04157525147351394
test_Client_10207,0.03313206529737971
test_Client_10208,0.061601296505614765
test_Client_10209,0.12869070225901552
test_Client_1021,0.0723845326813091
test_Client_10210,0.02009035723383829
test_Client_10211,0.02096748858634944
test_Client_10212,0.02867311291804952
test_Client_10213,0.026572367032087093
test_Client_10214,0.018808700766039386
test_Client_10215,0.02400264812534951
