client_id,target
test_Client_0,0.053826845857213895
test_Client_1,0.0835184784955692
test_Client_10,0.05473076277827777
test_Client_100,0.03745997008070568
test_Client_1000,0.04445563140989305
test_Client_10000,0.054362957006387824
test_Client_10001,0.056098494499643464
test_Client_10002,0.0620225781291182
test_Client_10003,0.05440128044512818
test_Client_10004,0.061911900864175765
test_Client_10005,0.05460951741435311
test_Client_10006,0.045376481856581136
test_Client_10007,0.0633053167072932
test_Client_10008,0.04445563140989305
test_Client_10009,0.06345235958911896
test_Client_1001,0.05421670976914663
test_Client_10010,0.06830063594695664
test_Client_10011,0.03788707017118516
test_Client_10012,0.044648822633543736
test_Client_10013,0.03788707017118516
test_Client_10014,0.06705289279856233
test_Client_10015,0.061911900864175765
test_Client_10016,0.06380894888219946
test_Client_10017,0.037508568384399164
test_Client_10018,0.044648822633543736
test_Client_10019,0.0639196261471419
test_Client_1002,0.035606613678807374
test_Client_10020,0.055105856043350304
test_Client_10021,0.06302983612840614
test_Client_10022,0.03919251184188586
test_Client_10023,0.06705289279856233
test_Client_10024,0.037508568384399164
test_Client_10025,0.060943545367577
test_Client_10026,0.06705289279856233
test_Client_10027,0.06105422263251944
test_Client_10028,0.0620225781291182
test_Client_10029,0.061911900864175765
test_Client_1003,0.03761987766176145
test_Client_10030,0.04531668590869457
test_Client_10031,0.056803408395543944
test_Client_10032,0.07007791961561981
test_Client_10033,0.05977083755753842
test_Client_10034,0.03534823877587268
test_Client_10035,0.06362596373421234
test_Client_10036,0.06320480068295628
test_Client_10037,0.06009614691757922
test_Client_10038,0.04767226377910838
test_Client_10039,0.05816680235641156
test_Client_1004,0.061917561057838175
test_Client_10040,0.035062739991092315
test_Client_10041,0.09053671401658345
test_Client_10042,0.061473611180180215
test_Client_10043,0.05440017819458023
test_Client_10044,0.05835363900868309
test_Client_10045,0.038041461302630544
test_Client_10046,0.05704434513749131
test_Client_10047,0.06717655972638185
test_Client_10048,0.039069953287366864
test_Client_10049,0.07048153163763078
test_Client_1005,0.04668834843857055
test_Client_10050,0.03359900634844453
test_Client_10051,0.06278687669708874
test_Client_10052,0.05238926049499885
test_Client_10053,0.06739589578971952
test_Client_10054,0.057241930012665566
test_Client_10055,0.05304801002872484
test_Client_10056,0.07665290887590011
test_Client_10057,0.0389812881750451
test_Client_10058,0.05260992972289358
test_Client_10059,0.07554956622397624
test_Client_1006,0.06330546197001201
test_Client_10060,0.0753042438537906
test_Client_10061,0.06697725473966595
test_Client_10062,0.06278687669708874
test_Client_10063,0.06668221668821318
test_Client_10064,0.04556884471049648
test_Client_10065,0.04594702204463903
test_Client_10066,0.06278687669708874
test_Client_10067,0.04563414748639436
test_Client_10068,0.06245817906973642
test_Client_10069,0.04685607757262791
test_Client_1007,0.06399448419522842
test_Client_10070,0.07737822758606529
test_Client_10071,0.0347664231033634
test_Client_10072,0.061741641559423306
test_Client_10073,0.027833997716474327
test_Client_10074,0.0382483117914533
test_Client_10075,0.061741641559423306
test_Client_10076,0.061741641559423306
test_Client_10077,0.04610550703249904
test_Client_10078,0.052649188538206576
test_Client_10079,0.061906444873367925
test_Client_1008,0.05773313935368331
test_Client_10080,0.061906444873367925
test_Client_10081,0.06606984533281636
test_Client_10082,0.04610550703249904
test_Client_10083,0.03852043084880377
test_Client_10084,0.04953387790184487
test_Client_10085,0.059547237790670796
test_Client_10086,0.06330546197001201
test_Client_10087,0.0391928135618931
test_Client_10088,0.038797239792719394
test_Client_10089,0.06811926805120629
test_Client_1009,0.06329726514102765
test_Client_10090,0.057017805565369034
test_Client_10091,0.07779903749316196
test_Client_10092,0.060591868461306396
test_Client_10093,0.04529618587850929
test_Client_10094,0.03836198506418996
test_Client_10095,0.06698601030898971
test_Client_10096,0.061741641559423306
test_Client_10097,0.05233356278935814
test_Client_10098,0.039512573581033675
test_Client_10099,0.052649188538206576
test_Client_101,0.061741641559423306
test_Client_1010,0.06595916806787391
test_Client_10100,0.06420592443571606
test_Client_10101,0.06005400054193926
test_Client_10102,0.03989321594044432
test_Client_10103,0.06748902068556455
test_Client_10104,0.05866829151050131
test_Client_10105,0.051449673941565306
test_Client_10106,0.0387181014350025
test_Client_10107,0.03652033381490523
test_Client_10108,0.037175111941750764
test_Client_10109,0.05466731915685373
test_Client_1011,0.06589910568051126
test_Client_10110,0.046105286867329634
test_Client_10111,0.05681296459059206
test_Client_10112,0.06380241160936286
test_Client_10113,0.03420382303407254
test_Client_10114,0.057241930012665566
test_Client_10115,0.04540679746339189
test_Client_10116,0.06424487202108238
test_Client_10117,0.06705289279856233
test_Client_10118,0.05614423152700839
test_Client_10119,0.035985115465593374
test_Client_1012,0.051678106209179585
test_Client_10120,0.046109307384308816
test_Client_10121,0.06207013438747424
test_Client_10122,0.05289995666485747
test_Client_10123,0.04752125927410035
test_Client_10124,0.051678106209179585
test_Client_10125,0.055105856043350304
test_Client_10126,0.03716365942583075
test_Client_10127,0.05419636437441487
test_Client_10128,0.06108517920752951
test_Client_10129,0.04542452034001595
test_Client_1013,0.05321558241370591
test_Client_10130,0.037508568384399164
test_Client_10131,0.06705289279856233
test_Client_10132,0.061911900864175765
test_Client_10133,0.052182747927502805
test_Client_10134,0.044815403234328845
test_Client_10135,0.07621931646086216
test_Client_10136,0.03637923795666358
test_Client_10137,0.05403787658714912
test_Client_10138,0.054510160261174265
test_Client_10139,0.05283836199050786
test_Client_1014,0.06174709755023113
test_Client_10140,0.06216190029135501
test_Client_10141,0.06121751947528013
test_Client_10142,0.05999888854636147
