client_id,target
test_Client_0,0.05396898764277046
test_Client_1,0.06438957863615427
test_Client_10,0.05389964681808197
test_Client_100,0.04510741564461296
test_Client_1000,0.05294265508641554
test_Client_10000,0.05385657316289355
test_Client_10001,0.054192731563191786
test_Client_10002,0.06147932872508799
test_Client_10003,0.053839631824928125
test_Client_10004,0.06143002676141866
test_Client_10005,0.05385657316289355
test_Client_10006,0.05292735311487743
test_Client_10007,0.06150728770533855
test_Client_10008,0.05294265508641554
test_Client_10009,0.06162821795770023
test_Client_1001,0.05387187513443166
test_Client_10010,0.061376211591458646
test_Client_10011,0.04509211367307484
test_Client_10012,0.05292735311487743
test_Client_10013,0.04509211367307484
test_Client_10014,0.061289430473618865
test_Client_10015,0.06143002676141866
test_Client_10016,0.061289430473618865
test_Client_10017,0.045075172335109416
test_Client_10018,0.052910411776912004
test_Client_10019,0.06129882833676452
test_Client_1002,0.04513219085638767
test_Client_10020,0.05383922569952363
test_Client_10021,0.06149986654129302
test_Client_10022,0.04537965566626575
test_Client_10023,0.061289430473618865
test_Client_10024,0.045075172335109416
test_Client_10025,0.061289430473618865
test_Client_10026,0.061289430473618865
test_Client_10027,0.06131576967472995
test_Client_10028,0.06145636596252975
test_Client_10029,0.06143002676141866
test_Client_1003,0.04586270536171609
test_Client_10030,0.04620224159226149
test_Client_10031,0.05415003818892039
test_Client_10032,0.045413727498960374
test_Client_10033,0.06187068828474615
test_Client_10034,0.04536400088561933
test_Client_10035,0.05442935071201833
test_Client_10036,0.06181218703116752
test_Client_10037,0.061887614306858636
test_Client_10038,0.04637583582014262
test_Client_10039,0.05438686064549476
test_Client_1004,0.06171077497809595
test_Client_10040,0.045468058018478225
test_Client_10041,0.06608776991204421
test_Client_10042,0.06157987883342058
test_Client_10043,0.05410373640803235
test_Client_10044,0.05434194179731476
test_Client_10045,0.04664262442975473
test_Client_10046,0.055060137968016176
test_Client_10047,0.06452496987617455
test_Client_10048,0.04677860728091404
test_Client_10049,0.062067141243549305
test_Client_1005,0.0555362327691097
test_Client_10050,0.04484731543898766
test_Client_10051,0.06152116301054122
test_Client_10052,0.05361685863186961
test_Client_10053,0.06138056672274141
test_Client_10054,0.05416306523671942
test_Client_10055,0.053559614352916625
test_Client_10056,0.06436597478718649
test_Client_10057,0.04568614941575091
test_Client_10058,0.053690019659166206
test_Client_10059,0.06418810463487841
test_Client_1006,0.06148021614708326
test_Client_10060,0.06434922370173111
test_Client_10061,0.06122101956833731
test_Client_10062,0.06158741844422224
test_Client_10063,0.06148254405064526
test_Client_10064,0.05320844112740955
test_Client_10065,0.052692166754774165
test_Client_10066,0.06158741844422224
test_Client_10067,0.052620035868180204
test_Client_10068,0.061174429410198565
test_Client_10069,0.05299571262576786
test_Client_1007,0.06135796874158864
test_Client_10070,0.0642140085696956
test_Client_10071,0.04468192945770963
test_Client_10072,0.06148584326973728
test_Client_10073,0.045183196686022144
test_Client_10074,0.04527376583757118
test_Client_10075,0.06148584326973728
test_Client_10076,0.06146852433642781
test_Client_10077,0.053118017980792236
test_Client_10078,0.05368207844818148
test_Client_10079,0.06145158299846238
test_Client_1008,0.054083002624115736
test_Client_10080,0.061417440554736004
test_Client_10081,0.061276844266936206
test_Client_10082,0.05312316522920702
test_Client_10083,0.04518602251965506
test_Client_10084,0.05305192215979408
test_Client_10085,0.06131098671066258
test_Client_10086,0.061452203312186704
test_Client_10087,0.04538345321416002
test_Client_10088,0.04541395358395069
test_Client_10089,0.061709315044870636
test_Client_1009,0.06129001088181745
test_Client_10090,0.05419697181005488
test_Client_10091,0.06416445344687557
test_Client_10092,0.05434100681581196
test_Client_10093,0.05270330327734534
test_Client_10094,0.04541395358395069
test_Client_10095,0.06129001088181745
test_Client_10096,0.06148584326973728
test_Client_10097,0.053632523325361475
test_Client_10098,0.04538345321416002
test_Client_10099,0.05368207844818148
test_Client_101,0.06148584326973728
test_Client_1010,0.06129378560490164
test_Client_10100,0.061311607024386906
test_Client_10101,0.05428479728178574
test_Client_10102,0.045869223595650065
test_Client_10103,0.0611721845723352
test_Client_10104,0.061446822156422436
test_Client_10105,0.05363224663917119
test_Client_10106,0.04580558901885095
test_Client_10107,0.04499369250305139
test_Client_10108,0.04542262324333911
test_Client_10109,0.053694415607307505
test_Client_1011,0.06146559390556649
test_Client_10110,0.05276519555929138
test_Client_10111,0.05414159894778323
test_Client_10112,0.061378557194102554
test_Client_10113,0.04486425677695308
test_Client_10114,0.054107160805635
test_Client_10115,0.05270910809273959
test_Client_10116,0.06135568590729989
test_Client_10117,0.061194566840447176
test_Client_10118,0.05360673329675762
test_Client_10119,0.045149132194353105
test_Client_1012,0.05357059581770314
test_Client_10120,0.055506441936935505
test_Client_10121,0.06150295612066851
test_Client_10122,0.053655052181985546
test_Client_10123,0.0551937852158625
test_Client_10124,0.05354453702891638
test_Client_10125,0.05385657316289355
test_Client_10126,0.044674780912058155
test_Client_10127,0.05385657316289355
test_Client_10128,0.061311607024386906
test_Client_10129,0.05292735311487743
test_Client_1013,0.05370460730480554
test_Client_10130,0.04509211367307484
test_Client_10131,0.061367739764646045
test_Client_10132,0.061496282195099686
test_Client_10133,0.05356706588554045
test_Client_10134,0.05270330327734534
test_Client_10135,0.06429222989633493
test_Client_10136,0.04466218110820017
test_Client_10137,0.0535734332622492
test_Client_10138,0.05383911031258453
test_Client_10139,0.053552478239901107
test_Client_1014,0.061547743572135535
test_Client_10140,0.06125798031558008
test_Client_10141,0.06139857660337988
test_Client_10142,0.06139857660337988
test_Client_10143,0.06135568590729989
test_Client_10144,0.04509211367307484
test_Client_10145,0.04517639698836995
test_Client_10146,0.044594735826597794
test_Client_10147,0.04512369105509714
test_Client_10148,0.0535734332622492
test_Client_10149,0.04517639698836995
test_Client_1015,0.053552478239901107
test_Client_10150,0.06137173664342221
test_Client_10151,0.061712486853617014
test_Client_10152,0.05406973413628394
test_Client_10153,0.04479078193815023
test_Client_10154,0.0619185789163798
test_Client_10155,0.053919458526062995
test_Client_10156,0.05442649132234548
test_Client_10157,0.053617275653744384
test_Client_10158,0.04480510211486912
test_Client_10159,0.061288686496887276
test_Client_1016,0.06164623141993599
test_Client_10160,0.061584255728150364
test_Client_10161,0.06427861313676733
test_Client_10162,0.0614157004601
test_Client_10163,0.06418768727595323
test_Client_10164,0.0536213868027903
test_Client_10165,0.06152424117535025
test_Client_10166,0.044860903706296695
test_Client_10167,0.054945672064537425
test_Client_10168,0.06443151081530626
test_Client_10169,0.053708541138372985
test_Client_1017,0.052692166754774165
test_Client_10170,0.04504596188394133
test_Client_10171,0.06130562783485271
test_Client_10172,0.06152941345906326
test_Client_10173,0.05299023847804687
test_Client_10174,0.06143811913493278
test_Client_10175,0.06152941345906326
test_Client_10176,0.06156355590278962
test_Client_10177,0.06448353121181935
test_Client_10178,0.04479078193815023
test_Client_10179,0.0613980706969248
test_Client_1018,0.06160133110172002
test_Client_10180,0.06138881717126345
test_Client_10181,0.06180599777378284
test_Client_10182,0.061137633018821386
test_Client_10183,0.05386264578084118
test_Client_10184,0.06114064433468152
test_Client_10185,0.05288230254768323
test_Client_10186,0.06196551998008017
test_Client_10187,0.06157859590817149
test_Client_10188,0.05466332324285166
test_Client_10189,0.04560514252639994
test_Client_1019,0.10543473162681741
test_Client_10190,0.06153787934665094
test_Client_10191,0.05377549144525848
test_Client_10192,0.061282300892608
test_Client_10193,0.061917800138187325
test_Client_10194,0.06430406696486068
test_Client_10195,0.05508408607862503
test_Client_10196,0.06102479680138735
test_Client_10197,0.06408933652779938
test_Client_10198,0.061080293353351724
test_Client_10199,0.054281222632876915
test_Client_102,0.062299358188835564
test_Client_1020,0.05398843277448273
test_Client_10200,0.04590670508305128
test_Client_10201,0.061645579888700605
test_Client_10202,0.05397850620662177
test_Client_10203,0.054386020973885785
test_Client_10204,0.061637206266393685
test_Client_10205,0.06157095083271267
test_Client_10206,0.0616105209034443
test_Client_10207,0.05397114544606839
test_Client_10208,0.06161107306305538
test_Client_10209,0.05568518422801714
test_Client_1021,0.05430226164278965
test_Client_10210,0.05370992135993414
test_Client_10211,0.06146258638390806
test_Client_10212,0.04492820400354791
test_Client_10213,0.052752858400165345
test_Client_10214,0.06167169455696237
test_Client_10215,0.05368207844818148
test_Client_10216,0.06153109826916257
test_Client_10217,0.05368207844818148
test_Client_10218,0.06147054657087478
test_Client_10219,0.05368207844818148
test_Client_1022,0.06437294811618348
test_Client_10220,0.061452203312186704
test_Client_10221,0.06147054657087478
